LOAN_ID,CUSTOMER_ID,LOAN_AMOUNT,LOAN_TYPE,RATE_OF_INTEREST,EMI,TERM_MONTHS,LOAN_STATUS,ISSUE_DATE
LOAN20630,CUST10557,2054699,Education,15,90133.01,27,Active,2023-06-13 00:00:00.000
LOAN20018,CUST10547,1856775,Personal,14,44780.74,57,Active,2023-07-15 00:00:00.000
LOAN21501,CUST10785,2869973,Business,15,91613.6,40,Active,2024-08-24 00:00:00.000
LOAN20771,CUST10023,1612851,Personal,13,42594.79,49,Closed,2022-08-24 00:00:00.000
LOAN20695,CUST10324,2186057,Asset,10,52791.39,51,Active,2021-06-01 00:00:00.000
LOAN20878,CUST10366,346729,Asset,8,11140.05,35,Active,2024-02-10 00:00:00.000
LOAN20540,CUST10101,2167973,Business,12,79501.49,32,Closed,2024-01-01 00:00:00.000
LOAN20542,CUST10613,521492,Business,14,19621.3,32,Closed,2023-02-20 00:00:00.000
LOAN20793,CUST10466,2738407,Personal,14,71546.72,51,Active,2025-01-21 00:00:00.000
LOAN21559,CUST10724,194582,Asset,10,5864.46,39,Closed,2024-09-01 00:00:00.000
LOAN21047,CUST10933,1450462,Business,15,39188.04,50,Active,2022-10-16 00:00:00.000
LOAN20537,CUST10579,655037,Business,12,14938.6,58,Active,2022-02-09 00:00:00.000
LOAN20658,CUST10363,2756001,Asset,9,68583.2,48,Active,2022-07-12 00:00:00.000
LOAN21647,CUST10876,320677,Asset,9,7844.7,49,Closed,2024-07-31 00:00:00.000
LOAN20620,CUST10123,2342494,Education,13,103863.25,26,Active,2023-06-19 00:00:00.000
LOAN20530,CUST10850,2777504,Education,13,65566.86,57,Active,2021-10-11 00:00:00.000
LOAN21984,CUST10875,2940442,Education,14,73701.23,54,Active,2023-09-12 00:00:00.000
LOAN20539,CUST10235,649760,Personal,15,21584.92,38,Active,2024-09-13 00:00:00.000
LOAN21249,CUST10176,1531763,Asset,8,46851.72,37,Closed,2022-09-29 00:00:00.000
LOAN20976,CUST10952,2440179,Business,13,63466.23,50,Active,2021-11-13 00:00:00.000
LOAN21125,CUST10162,2182822,Education,14,84318.14,31,Active,2022-02-02 00:00:00.000
LOAN21623,CUST10697,1217253,Education,13,31191.08,51,Active,2023-03-12 00:00:00.000
LOAN21580,CUST10722,1888317,Business,13,58424.04,40,Active,2024-05-12 00:00:00.000
LOAN21497,CUST10501,804379,Business,15,21425.21,51,Active,2024-04-20 00:00:00.000
LOAN21822,CUST10605,402964,Education,12,13702.26,35,Closed,2022-10-25 00:00:00.000
LOAN21082,CUST10032,682996,Personal,15,23169.07,37,Closed,2022-10-15 00:00:00.000
LOAN21173,CUST10857,2969159,Education,15,81401.38,49,Active,2023-08-19 00:00:00.000
LOAN20200,CUST10031,1434347,Asset,8,34410,49,Closed,2025-03-23 00:00:00.000
LOAN20788,CUST10784,2981704,Personal,12,67999.93,58,Active,2024-09-19 00:00:00.000
LOAN21547,CUST10080,51148,Business,13,1685.26,37,Active,2022-06-01 00:00:00.000
LOAN20924,CUST10558,851088,Personal,13,22476.91,49,Active,2024-10-10 00:00:00.000
LOAN20889,CUST10412,2739646,Business,15,65920.22,59,Active,2021-06-02 00:00:00.000
LOAN20803,CUST10376,1853220,Education,14,48419.32,51,Active,2024-12-25 00:00:00.000
LOAN20088,CUST10247,1679430,Personal,12,58511.29,34,Active,2021-06-26 00:00:00.000
LOAN21070,CUST10371,287812,Education,14,8400.36,44,Closed,2023-02-16 00:00:00.000
LOAN21416,CUST10163,1673993,Education,14,75014.23,26,Active,2025-01-21 00:00:00.000
LOAN21158,CUST10467,2809499,Asset,10,76535.02,44,Active,2023-08-05 00:00:00.000
LOAN20196,CUST10052,1986941,Asset,10,69117.19,33,Active,2021-12-05 00:00:00.000
LOAN20978,CUST10603,852239,Education,15,29543.14,36,Active,2023-07-06 00:00:00.000
LOAN21029,CUST10010,410042,Education,14,15427.96,32,Active,2022-01-13 00:00:00.000
LOAN21196,CUST10967,357476,Business,13,11287.16,39,Active,2021-10-21 00:00:00.000
LOAN20290,CUST10026,2443681,Asset,9,56925.61,52,Active,2025-04-16 00:00:00.000
LOAN20197,CUST10389,2822624,Personal,14,85393.54,42,Active,2024-09-12 00:00:00.000
LOAN21772,CUST10024,1433455,Asset,10,52661.43,31,Closed,2023-10-18 00:00:00.000
LOAN21638,CUST10576,2574407,Education,12,63732.1,52,Active,2025-03-19 00:00:00.000
LOAN20764,CUST10423,1753258,Education,15,43191.12,57,Active,2021-09-12 00:00:00.000
LOAN21881,CUST10291,2956535,Education,13,69793.14,57,Active,2022-07-31 00:00:00.000
LOAN20949,CUST10690,469488,Education,15,11565.73,57,Active,2023-09-11 00:00:00.000
LOAN21646,CUST10229,2158218,Education,14,50807.4,59,Active,2021-08-30 00:00:00.000
LOAN21995,CUST10440,645096,Asset,8,18426.56,40,Active,2021-11-06 00:00:00.000
LOAN20133,CUST10615,2421455,Business,14,64193.95,50,Closed,2021-06-20 00:00:00.000
LOAN20142,CUST10002,2752489,Business,12,73687.19,47,Active,2021-08-05 00:00:00.000
LOAN20833,CUST10893,115086,Asset,9,2421.1,59,Active,2022-07-02 00:00:00.000
LOAN21272,CUST10917,2724083,Education,12,74170.65,46,Active,2023-07-04 00:00:00.000
LOAN20621,CUST10887,1065249,Business,15,49877.59,25,Active,2024-11-24 00:00:00.000
LOAN21509,CUST10103,1826634,Asset,10,71165.43,29,Closed,2022-10-11 00:00:00.000
LOAN20184,CUST10196,1086280,Education,12,44672.65,28,Active,2025-03-15 00:00:00.000
LOAN21127,CUST10940,2648623,Asset,9,63720.22,50,Active,2023-12-17 00:00:00.000
LOAN21542,CUST10862,1698531,Business,12,72095.05,27,Active,2024-10-02 00:00:00.000
LOAN21186,CUST10157,2944544,Asset,9,66515.41,54,Closed,2024-07-11 00:00:00.000
LOAN21085,CUST10852,2104702,Business,14,50760.12,57,Active,2023-08-02 00:00:00.000
LOAN21449,CUST10553,66585,Personal,14,2134.84,39,Active,2024-09-01 00:00:00.000
LOAN20026,CUST10287,2515748,Asset,10,60753.15,51,Active,2022-08-10 00:00:00.000
LOAN20729,CUST10157,972613,Asset,9,21970.72,54,Closed,2022-06-17 00:00:00.000
LOAN21864,CUST10739,1820555,Asset,8,76497.65,26,Active,2025-04-24 00:00:00.000
LOAN21197,CUST10347,1019361,Personal,12,34662.03,35,Active,2022-02-12 00:00:00.000
LOAN21678,CUST10931,1087415,Education,14,48728.76,26,Active,2022-02-04 00:00:00.000
LOAN20825,CUST10990,662150,Personal,14,23151.89,35,Closed,2023-02-21 00:00:00.000
LOAN20918,CUST10478,898681,Asset,10,25447.79,42,Active,2024-11-30 00:00:00.000
LOAN20495,CUST10448,2250276,Personal,13,83589.42,32,Active,2021-08-15 00:00:00.000
LOAN21136,CUST10702,505819,Personal,14,13822.25,48,Active,2024-02-12 00:00:00.000
LOAN21556,CUST10326,590250,Education,13,19448.03,37,Active,2024-12-10 00:00:00.000
LOAN21859,CUST10824,2349507,Business,14,73841.13,40,Closed,2022-03-01 00:00:00.000
LOAN20458,CUST10204,847497,Business,13,30682.68,33,Active,2024-12-31 00:00:00.000
LOAN21562,CUST10512,2559399,Asset,9,75934.64,39,Active,2021-11-26 00:00:00.000
LOAN20398,CUST10308,1101228,Education,12,35754.72,37,Active,2022-11-13 00:00:00.000
LOAN21294,CUST10299,1686367,Asset,10,36299.07,59,Active,2024-02-10 00:00:00.000
LOAN20295,CUST10300,701560,Personal,12,16877.14,54,Closed,2022-01-05 00:00:00.000
LOAN21692,CUST10944,2460441,Personal,13,91396.28,32,Active,2023-07-31 00:00:00.000
LOAN21100,CUST10589,794841,Education,15,21791.07,49,Closed,2024-07-21 00:00:00.000
LOAN20524,CUST10202,1891717,Business,15,45003.82,60,Active,2024-06-26 00:00:00.000
LOAN20548,CUST10946,1593904,Asset,8,72087.96,24,Active,2025-02-02 00:00:00.000
LOAN20272,CUST10821,833229,Personal,13,23096.26,46,Closed,2024-01-13 00:00:00.000
LOAN21895,CUST10933,1365791,Personal,13,44037.69,38,Active,2022-03-02 00:00:00.000
LOAN20977,CUST10445,2111649,Personal,15,87258.16,29,Active,2021-09-16 00:00:00.000
LOAN21314,CUST10352,389975,Asset,10,9132.26,53,Active,2024-06-09 00:00:00.000
LOAN21232,CUST10419,1052196,Education,15,27640.1,52,Active,2024-12-12 00:00:00.000
LOAN21688,CUST10910,277452,Business,14,7466.21,49,Active,2022-11-17 00:00:00.000
LOAN21592,CUST10850,2482209,Personal,13,59354.15,56,Active,2022-04-05 00:00:00.000
LOAN21060,CUST10754,111981,Education,13,3004.17,48,Closed,2021-12-01 00:00:00.000
LOAN21297,CUST10406,2495592,Personal,13,110651.43,26,Active,2023-06-02 00:00:00.000
LOAN21539,CUST10963,1088111,Education,14,26916.68,55,Active,2021-07-20 00:00:00.000
LOAN21927,CUST10433,1524325,Asset,8,35355.75,51,Active,2024-03-01 00:00:00.000
LOAN21430,CUST10951,706936,Asset,10,15216.81,59,Closed,2022-10-16 00:00:00.000
LOAN21787,CUST10506,781641,Education,14,32884.22,28,Active,2022-10-24 00:00:00.000
LOAN21078,CUST10905,481913,Personal,14,15145.73,40,Closed,2025-05-25 00:00:00.000
LOAN21706,CUST10097,1338238,Education,13,47263.16,34,Active,2022-04-26 00:00:00.000
LOAN20714,CUST10905,1467198,Business,14,56674.98,31,Active,2024-11-08 00:00:00.000
LOAN21151,CUST10613,1118029,Asset,10,30456.81,44,Active,2025-03-13 00:00:00.000
LOAN20874,CUST10278,2456259,Personal,12,63653.31,49,Closed,2024-09-15 00:00:00.000
LOAN20690,CUST10180,600406,Personal,15,25546.45,28,Active,2023-04-01 00:00:00.000
LOAN21757,CUST10495,2066256,Asset,9,58728.71,41,Active,2023-04-27 00:00:00.000
LOAN20968,CUST10286,2984839,Business,14,138340.56,25,Active,2024-02-17 00:00:00.000
LOAN21636,CUST10564,2861724,Asset,9,98215.74,33,Active,2025-03-16 00:00:00.000
LOAN20011,CUST10948,2831705,Personal,14,69154.63,56,Active,2022-08-23 00:00:00.000
LOAN21792,CUST10321,461434,Personal,13,13240.04,44,Active,2022-05-21 00:00:00.000
LOAN20497,CUST10218,377748,Business,15,11026.51,45,Active,2024-11-21 00:00:00.000
LOAN20746,CUST10674,1435731,Personal,15,39957.47,48,Active,2021-12-04 00:00:00.000
LOAN21502,CUST10875,1083939,Business,14,28320.22,51,Active,2023-01-06 00:00:00.000
LOAN21848,CUST10510,1740481,Business,12,39195.97,59,Closed,2024-03-13 00:00:00.000
LOAN21362,CUST10657,694511,Asset,10,14949.36,59,Closed,2024-04-10 00:00:00.000
LOAN20911,CUST10119,412138,Asset,8,12914.91,36,Active,2024-06-11 00:00:00.000
LOAN20165,CUST10065,1471657,Business,14,63855.17,27,Active,2023-08-25 00:00:00.000
LOAN21791,CUST10643,290639,Asset,8,11055.29,29,Active,2021-11-10 00:00:00.000
LOAN20343,CUST10923,2873114,Education,12,65523.45,58,Active,2024-07-11 00:00:00.000
LOAN20626,CUST10137,2959666,Education,13,88085.86,42,Active,2023-07-17 00:00:00.000
LOAN20087,CUST10973,2307594,Education,13,95986.71,28,Active,2024-07-11 00:00:00.000
LOAN21546,CUST10800,589584,Asset,10,17393.19,40,Active,2021-11-26 00:00:00.000
LOAN20416,CUST10816,2756577,Personal,15,129069.73,25,Active,2023-09-16 00:00:00.000
LOAN20335,CUST10257,2074893,Asset,8,48934.6,50,Active,2023-11-15 00:00:00.000
LOAN20031,CUST10058,1647390,Personal,13,62848.16,31,Active,2022-09-07 00:00:00.000
LOAN21133,CUST10901,1935567,Business,13,66742.68,35,Active,2023-06-11 00:00:00.000
LOAN21993,CUST10377,2131392,Asset,10,54994.12,47,Closed,2024-03-19 00:00:00.000
LOAN21474,CUST10792,2503757,Asset,9,53395.05,58,Closed,2022-01-19 00:00:00.000
LOAN20070,CUST10626,891080,Personal,15,34849.62,31,Active,2024-08-02 00:00:00.000
LOAN21949,CUST10347,822326,Business,15,29837.17,34,Active,2024-08-01 00:00:00.000
LOAN21408,CUST10102,2658984,Business,13,68134.21,51,Active,2022-10-11 00:00:00.000
LOAN20244,CUST10619,2848908,Personal,12,92498.48,37,Active,2021-11-17 00:00:00.000
LOAN21811,CUST10897,2664531,Asset,10,61477.14,54,Active,2021-10-04 00:00:00.000
LOAN20594,CUST10195,283614,Personal,14,9916.48,35,Active,2025-04-28 00:00:00.000
LOAN20509,CUST10367,2234326,Asset,10,52322.46,53,Active,2024-12-15 00:00:00.000
LOAN21023,CUST10225,2124877,Asset,10,61396.68,41,Active,2024-05-13 00:00:00.000
LOAN20339,CUST10923,1277581,Personal,12,40577.88,38,Active,2024-06-10 00:00:00.000
LOAN20648,CUST10498,682585,Asset,9,17928.24,45,Active,2025-01-15 00:00:00.000
LOAN20014,CUST10723,1731535,Business,14,41252.56,58,Active,2024-08-14 00:00:00.000
LOAN20929,CUST10843,2079485,Education,14,87485.49,28,Active,2023-11-21 00:00:00.000
LOAN21391,CUST10019,1245423,Education,13,50274.63,29,Active,2024-04-06 00:00:00.000
LOAN20689,CUST10333,1510208,Asset,8,36868.59,48,Active,2023-11-15 00:00:00.000
LOAN20194,CUST10861,2141459,Asset,9,46972.44,56,Active,2024-11-03 00:00:00.000
LOAN20505,CUST10110,143188,Personal,15,4570.76,40,Active,2023-03-10 00:00:00.000
LOAN21324,CUST10598,2856568,Business,14,128007.25,26,Closed,2021-10-07 00:00:00.000
LOAN20203,CUST10539,82198,Business,14,2117.33,52,Closed,2023-08-31 00:00:00.000
LOAN20633,CUST10083,876730,Education,12,34977.16,29,Active,2022-11-23 00:00:00.000
LOAN21201,CUST10750,2491298,Personal,15,65443.82,52,Closed,2022-03-29 00:00:00.000
LOAN20145,CUST10307,1394217,Personal,13,34715.15,53,Closed,2021-06-12 00:00:00.000
LOAN20516,CUST10677,2843724,Education,14,127431.69,26,Active,2023-02-23 00:00:00.000
LOAN21797,CUST10414,932049,Business,13,21206.98,60,Active,2022-08-16 00:00:00.000
LOAN21794,CUST10357,2008452,Personal,12,55644.25,45,Active,2025-02-22 00:00:00.000
LOAN20090,CUST10800,2448088,Asset,8,49638.4,60,Active,2024-08-15 00:00:00.000
LOAN21282,CUST10814,321747,Personal,13,8631.67,48,Active,2024-02-17 00:00:00.000
LOAN20678,CUST10318,1739913,Personal,12,42453.11,53,Closed,2021-11-20 00:00:00.000
LOAN21005,CUST10334,1570905,Asset,9,49954.36,36,Active,2024-03-29 00:00:00.000
LOAN20757,CUST10843,2385863,Personal,13,61135.71,51,Closed,2022-04-11 00:00:00.000
LOAN20342,CUST10305,1677088,Education,13,41185.35,54,Active,2021-08-03 00:00:00.000
LOAN21701,CUST10250,73878,Education,14,1781.75,57,Active,2025-05-09 00:00:00.000
LOAN21732,CUST10001,2086171,Business,12,58839.21,44,Active,2023-03-28 00:00:00.000
LOAN22000,CUST10876,2169760,Asset,8,66366.01,37,Active,2024-05-20 00:00:00.000
LOAN21796,CUST10482,685650,Asset,10,18678.15,44,Active,2024-07-10 00:00:00.000
LOAN21904,CUST10854,2707777,Education,15,103187.71,32,Closed,2024-04-22 00:00:00.000
LOAN20919,CUST10681,2140216,Education,15,52099.34,58,Closed,2022-07-26 00:00:00.000
LOAN21905,CUST10959,908514,Education,14,31765.94,35,Active,2021-11-24 00:00:00.000
LOAN21101,CUST10811,2201177,Education,14,82819.96,32,Active,2024-09-06 00:00:00.000
LOAN21817,CUST10907,2981636,Asset,10,98568.12,35,Active,2024-06-26 00:00:00.000
LOAN21485,CUST10096,262396,Asset,10,10222.91,29,Active,2021-12-25 00:00:00.000
LOAN21549,CUST10928,132838,Asset,9,2913.77,56,Active,2021-10-05 00:00:00.000
LOAN21401,CUST10339,1662252,Personal,14,44731.09,49,Active,2024-04-30 00:00:00.000
LOAN21467,CUST10311,1478884,Asset,10,38158.12,47,Active,2023-08-06 00:00:00.000
LOAN21505,CUST10880,1742947,Personal,12,49158.78,44,Active,2022-07-01 00:00:00.000
LOAN21278,CUST10911,745184,Education,15,25278.66,37,Active,2024-07-09 00:00:00.000
LOAN20341,CUST10285,91960,Business,14,4120.87,26,Active,2022-04-21 00:00:00.000
LOAN20508,CUST10031,333641,Education,13,11783.35,34,Active,2022-11-09 00:00:00.000
LOAN21183,CUST10888,2925015,Asset,10,68496.72,53,Closed,2024-10-25 00:00:00.000
LOAN21576,CUST10488,1209844,Asset,8,24869.74,59,Active,2024-01-30 00:00:00.000
LOAN21300,CUST10720,1804465,Personal,13,65328.63,33,Active,2021-11-14 00:00:00.000
LOAN21432,CUST10437,2638102,Business,15,100532.54,32,Active,2021-06-10 00:00:00.000
LOAN21289,CUST10358,2344036,Business,12,96397.16,28,Active,2025-04-01 00:00:00.000
LOAN21481,CUST10992,1961222,Education,15,72894.43,33,Active,2023-02-09 00:00:00.000
LOAN20340,CUST10861,1946880,Business,14,45832.22,59,Active,2025-04-02 00:00:00.000
LOAN21759,CUST10536,1048056,Business,13,24432.1,58,Active,2022-01-25 00:00:00.000
LOAN21807,CUST10214,242981,Asset,9,6046.59,48,Active,2023-01-31 00:00:00.000
LOAN20528,CUST10010,1846322,Asset,9,75794.76,27,Active,2025-03-14 00:00:00.000
LOAN21544,CUST10591,2676365,Education,13,92287.05,35,Active,2023-09-02 00:00:00.000
LOAN21520,CUST10976,1018246,Education,13,30305.13,42,Active,2025-04-12 00:00:00.000
LOAN20769,CUST10241,2848211,Personal,15,70165.05,57,Active,2021-09-10 00:00:00.000
LOAN20044,CUST10498,2504042,Asset,8,53727.17,56,Active,2021-12-30 00:00:00.000
LOAN20883,CUST10770,1448973,Business,14,37324.01,52,Active,2023-06-05 00:00:00.000
LOAN21214,CUST10038,2090776,Personal,13,92702.39,26,Active,2025-05-11 00:00:00.000
LOAN21309,CUST10067,1066537,Personal,12,28552.38,47,Active,2022-07-01 00:00:00.000
LOAN21839,CUST10618,1802027,Personal,14,56634.74,40,Active,2021-12-09 00:00:00.000
LOAN20047,CUST10685,2100185,Asset,9,63722.92,38,Active,2023-03-31 00:00:00.000
LOAN20595,CUST10827,2501622,Asset,9,66962.18,44,Active,2022-10-14 00:00:00.000
LOAN21436,CUST10498,2082135,Personal,15,52576.93,55,Closed,2021-07-07 00:00:00.000
LOAN20264,CUST10756,2496860,Asset,9,90569.91,31,Active,2024-01-19 00:00:00.000
LOAN20970,CUST10869,1640256,Asset,8,36839.04,53,Active,2021-07-27 00:00:00.000
LOAN21058,CUST10831,608427,Business,15,27554.01,26,Active,2022-09-16 00:00:00.000
LOAN21875,CUST10729,1789917,Education,13,53271.68,42,Closed,2024-03-02 00:00:00.000
LOAN20376,CUST10891,89524,Education,12,3198.46,33,Closed,2025-01-10 00:00:00.000
LOAN21947,CUST10985,449297,Education,13,17622.12,30,Active,2022-05-14 00:00:00.000
LOAN21106,CUST10392,2414287,Asset,8,94808.65,28,Active,2024-08-08 00:00:00.000
LOAN20624,CUST10282,1587015,Education,15,51663.13,39,Active,2024-12-12 00:00:00.000
LOAN21126,CUST10333,1530080,Asset,8,38028.59,47,Active,2021-07-28 00:00:00.000
LOAN20418,CUST10851,2922041,Business,13,85367.48,43,Active,2024-06-15 00:00:00.000
LOAN20161,CUST10801,2988623,Asset,8,83549.79,41,Closed,2024-11-23 00:00:00.000
LOAN21417,CUST10882,352704,Education,12,13666.61,30,Active,2022-02-12 00:00:00.000
LOAN20248,CUST10666,2920973,Asset,8,60889.71,58,Active,2021-08-23 00:00:00.000
LOAN21177,CUST10709,2239983,Business,13,54271.87,55,Active,2024-01-25 00:00:00.000
LOAN21468,CUST10313,994436,Asset,10,29971.06,39,Active,2023-10-20 00:00:00.000
LOAN20625,CUST10726,1277921,Asset,10,27152.04,60,Active,2022-10-07 00:00:00.000
LOAN20307,CUST10337,1770017,Business,12,45869.53,49,Active,2023-03-08 00:00:00.000
LOAN21528,CUST10218,2352408,Asset,8,54562.61,51,Closed,2025-05-10 00:00:00.000
LOAN21333,CUST10765,2033953,Asset,8,44975.63,54,Active,2024-06-01 00:00:00.000
LOAN20211,CUST10715,2957061,Asset,8,124252.34,26,Active,2021-12-26 00:00:00.000
LOAN20095,CUST10341,1296611,Business,12,50241.23,30,Active,2023-03-22 00:00:00.000
LOAN20845,CUST10067,715230,Asset,8,26383.64,30,Closed,2022-05-01 00:00:00.000
LOAN21303,CUST10702,1206026,Asset,10,48471.12,28,Active,2024-08-13 00:00:00.000
LOAN20473,CUST10320,736997,Education,14,19832.54,49,Closed,2022-04-16 00:00:00.000
LOAN21365,CUST10793,1746303,Education,15,63362.63,34,Closed,2023-02-14 00:00:00.000
LOAN21745,CUST10100,2593304,Asset,10,107656.56,27,Active,2021-06-03 00:00:00.000
LOAN20755,CUST10574,2524259,Business,12,72515.32,43,Active,2023-01-08 00:00:00.000
LOAN20760,CUST10719,787029,Personal,12,18422.97,56,Active,2024-04-25 00:00:00.000
LOAN20854,CUST10899,1532979,Personal,13,61882.55,29,Active,2023-09-14 00:00:00.000
LOAN21914,CUST10865,1574618,Education,13,46863.93,42,Active,2022-01-29 00:00:00.000
LOAN20582,CUST10762,1707480,Asset,9,42490.71,48,Active,2022-09-02 00:00:00.000
LOAN20554,CUST10102,911980,Asset,10,23949.24,46,Closed,2021-10-25 00:00:00.000
LOAN20812,CUST10642,129468,Personal,12,4747.71,32,Active,2021-11-24 00:00:00.000
LOAN21978,CUST10556,791862,Education,12,37275.69,24,Active,2025-03-12 00:00:00.000
LOAN20459,CUST10103,1696527,Business,15,46511.36,49,Active,2024-05-15 00:00:00.000
LOAN20281,CUST10482,2802509,Business,13,94427.6,36,Closed,2025-03-17 00:00:00.000
LOAN20086,CUST10411,2656681,Business,13,79068.39,42,Active,2022-04-09 00:00:00.000
LOAN21863,CUST10929,2916642,Education,13,66362.57,60,Active,2024-10-10 00:00:00.000
LOAN20056,CUST10221,975127,Education,13,46359.31,24,Active,2022-08-25 00:00:00.000
LOAN20382,CUST10271,1979088,Asset,8,59128.95,38,Active,2022-04-24 00:00:00.000
LOAN20113,CUST10899,2273056,Business,14,90236.6,30,Active,2024-02-07 00:00:00.000
LOAN21265,CUST10946,2126884,Personal,12,75988.12,33,Active,2022-07-12 00:00:00.000
LOAN20180,CUST10424,1377596,Education,15,44845.78,39,Active,2024-04-14 00:00:00.000
LOAN21061,CUST10153,1806074,Asset,9,51333.62,41,Closed,2025-03-01 00:00:00.000
LOAN21827,CUST10900,1809459,Asset,9,53684.72,39,Active,2024-08-24 00:00:00.000
LOAN20733,CUST10434,406486,Education,12,14161.96,34,Active,2024-05-17 00:00:00.000
LOAN21937,CUST10716,342328,Asset,8,7455.31,55,Closed,2025-04-25 00:00:00.000
LOAN21803,CUST10663,1872435,Personal,13,83021.43,26,Active,2022-05-08 00:00:00.000
LOAN20077,CUST10157,2447188,Education,13,116343.78,24,Closed,2021-07-22 00:00:00.000
LOAN20914,CUST10914,182305,Personal,14,8752.99,24,Closed,2024-04-09 00:00:00.000
LOAN21496,CUST10529,200637,Business,15,5856.62,45,Active,2024-04-14 00:00:00.000
LOAN21170,CUST10037,2621388,Personal,12,79835.94,40,Active,2024-01-02 00:00:00.000
LOAN20433,CUST10694,1796403,Asset,8,42366.65,50,Active,2022-08-30 00:00:00.000
LOAN20097,CUST10862,1185884,Asset,10,29577.56,49,Closed,2021-08-18 00:00:00.000
LOAN20344,CUST10005,863015,Asset,8,25784.19,38,Active,2023-07-13 00:00:00.000
LOAN21870,CUST10312,619833,Asset,8,15405.32,47,Active,2022-06-26 00:00:00.000
LOAN21264,CUST10578,1369144,Education,15,48537.68,35,Active,2024-03-04 00:00:00.000
LOAN20147,CUST10643,1691963,Business,14,63660.63,32,Active,2023-09-08 00:00:00.000
LOAN20079,CUST10949,1206932,Business,15,28712.83,60,Active,2025-03-29 00:00:00.000
LOAN21686,CUST10163,2091498,Asset,10,45019.52,59,Active,2024-01-12 00:00:00.000
LOAN21242,CUST10816,1426994,Asset,8,57926.4,27,Closed,2023-06-06 00:00:00.000
LOAN20866,CUST10064,1450195,Education,12,34407.87,55,Active,2023-05-22 00:00:00.000
LOAN21997,CUST10006,2295699,Personal,14,73604.59,39,Active,2024-06-10 00:00:00.000
LOAN21765,CUST10426,1261671,Business,14,50086.27,30,Active,2023-05-04 00:00:00.000
LOAN21141,CUST10823,2988956,Personal,15,135361.7,26,Active,2024-06-26 00:00:00.000
LOAN20069,CUST10296,1344707,Asset,10,57738.98,26,Active,2023-04-08 00:00:00.000
LOAN21448,CUST10385,2824134,Asset,8,114640.93,27,Active,2021-12-07 00:00:00.000
LOAN21536,CUST10579,383349,Personal,13,17586.46,25,Active,2023-01-22 00:00:00.000
LOAN21936,CUST10886,1058517,Personal,15,28598.62,50,Closed,2023-09-12 00:00:00.000
LOAN21980,CUST10875,728345,Asset,8,18102.28,47,Active,2022-01-16 00:00:00.000
LOAN20813,CUST10076,407203,Education,12,12155.43,41,Active,2024-01-15 00:00:00.000
LOAN21824,CUST10724,2714045,Asset,10,66595.1,50,Active,2024-04-27 00:00:00.000
LOAN20451,CUST10304,2444740,Asset,9,56950.28,52,Active,2022-02-23 00:00:00.000
LOAN21280,CUST10563,2078561,Business,12,55645.39,47,Active,2024-02-01 00:00:00.000
LOAN21132,CUST10761,2067990,Personal,12,82502.5,29,Active,2024-11-05 00:00:00.000
LOAN20584,CUST10688,1436387,Education,15,56176.26,31,Active,2023-08-08 00:00:00.000
LOAN20523,CUST10585,2621604,Education,15,77823.82,44,Closed,2023-02-19 00:00:00.000
LOAN20277,CUST10514,348176,Personal,14,10533.45,42,Active,2021-08-24 00:00:00.000
LOAN21877,CUST10467,208940,Asset,10,8140.28,29,Closed,2024-07-14 00:00:00.000
LOAN20993,CUST10126,1272456,Education,15,36540.8,46,Active,2021-07-13 00:00:00.000
LOAN20488,CUST10342,1905588,Education,15,54722.29,46,Active,2023-05-03 00:00:00.000
LOAN20662,CUST10662,1149818,Business,13,27494.25,56,Active,2024-11-07 00:00:00.000
LOAN21862,CUST10178,2854701,Asset,10,99302.85,33,Active,2024-10-25 00:00:00.000
LOAN21673,CUST10731,1264383,Personal,13,39922.38,39,Active,2023-05-10 00:00:00.000
LOAN21734,CUST10343,746307,Asset,8,20431.63,42,Closed,2022-06-17 00:00:00.000
LOAN21597,CUST10894,1964387,Education,14,85234.72,27,Active,2024-11-27 00:00:00.000
LOAN20227,CUST10454,1452176,Asset,8,44417.41,37,Active,2024-10-10 00:00:00.000
LOAN20619,CUST10386,1413520,Asset,10,33608.14,52,Active,2024-05-25 00:00:00.000
LOAN21039,CUST10694,2130183,Personal,15,88024.03,29,Active,2023-02-05 00:00:00.000
LOAN20002,CUST10085,745701,Asset,10,25939.75,33,Closed,2025-06-07 00:00:00.000
LOAN21776,CUST10804,777293,Personal,15,24812.29,40,Active,2021-07-15 00:00:00.000
LOAN21748,CUST10443,2243473,Business,15,59756.5,51,Closed,2022-06-25 00:00:00.000
LOAN21483,CUST10641,731523,Asset,8,22923.27,36,Active,2021-09-21 00:00:00.000
LOAN20128,CUST10947,1665750,Personal,14,74644.85,26,Closed,2022-10-06 00:00:00.000
LOAN21508,CUST10632,2122144,Business,15,55746.53,52,Closed,2023-09-08 00:00:00.000
LOAN20239,CUST10163,428984,Asset,9,9148.5,58,Closed,2021-11-17 00:00:00.000
LOAN20081,CUST10646,1284987,Personal,13,42338.77,37,Active,2022-01-06 00:00:00.000
LOAN20230,CUST10804,2495333,Asset,8,52765.11,57,Active,2021-10-14 00:00:00.000
LOAN20666,CUST10605,1798794,Business,14,80606.75,26,Active,2025-04-13 00:00:00.000
LOAN20903,CUST10745,2840898,Asset,9,88212.22,37,Active,2024-08-24 00:00:00.000
LOAN21731,CUST10595,2624774,Personal,12,66965.15,50,Active,2024-02-01 00:00:00.000
